text,created_at,user_id,building_type,rating,length,is_abnormal
"쓰리룸이 만족스럽고 인터폰도 잘한 편이에요.  관리가 잘 되고 있어요, 그래도 방이 좁아요 점이 좀 아쉬워요.  겨울에는 쾌적해요.  특별히 할말은 없지만 글자 수 맞추려고요 화장실은 넓고 환기가 잘 돼요.  주차장은 적당한 크기고 안전해요.",2025-03-22 21:01:01,user_5838,도시형생활주택,2,108,1
도시형생활주택 시끄럽한 편이에요. 주차장 엉망게 관리되고 있어요. 관리가 잘 되고 있어요. 다만 소음이 심해요 점은 아쉽습니다. 이웃들은 조용해요. 복도는 좁고 조용해요. 창문은 적당한사크기고 뷰가 좋아요.,2025-04-02 08:42:01,user_7298,아파트,3,115,0
"여기 살면서 좋은 점은 주변 시설이 잘 갖춰져 있어요이고, 아쉬운 점은 주변에 편의 시설이 적어요예요. 전반적으로 별로은 원룸입니다. 부엌은 넓고 수납공간이 많아요. 택배 보관은 편리해요.",2025-03-19 15:54:01,user_6093,도시형생활주택,1,105,0
"이 도시형생활주택은 좋고 전기도 제대로해요. 교통이 편리해요, 하지만 곰팡이가 잘 생겨요. 창문은 적당한 크기고 채광이 좋아요. 겨울에는 쾌적해요. 여름에는 쾌적해요. 방은 적당한 크기고 따뜻해요.",2025-04-16 15:59:01,user_2172,오피스텔,3,110,0
"쾌적은가단독주택입니다. CCTV가 허술고, 환기가 잘 돼요. 단점은 곰팡이가 잘 생겨요입니다. 복도는 좁고 밝아요. 부엌은 적당한 크기고 수납공간이 많아요. 창문은 크고 채광이 좋아요.",2025-04-06 08:25:01,user_6636,오피스텔,3,103,0
"이 다세대주택은 조용고 가스도 엉망해요.  관리가 잘 되고 있어요, 하지만 주변에 편의 시설이 적어요.  복도는 좁고 깨끗해요.  방은 넓고 시원해요.  더이상 쓸말이 없네요 글자수 채우기 겨울에는 춥해요.  택배 보관은 걱정해요.",2025-03-18 19:26:01,user_2005,아파트,3,104,1
"이 투룸은 최악고 주차장도 친절해요.  주차 공간이 충분해요, 하지만 방이 좁아요 ㄴㅇㄹ .  복도는 넓고 밝아요.  화장실은 넓고 온수가 잘 나와요.  진짤ㄴㅇ쓰기 시랃ㅇ다아아하아 관리인은 불친절해요.  창문은 적당한 크기고 뷰가 좋아요.",2025-03-22 16:49:01,user_3121,주택,5,108,1
"이 주택은 괜찮고 엘리베이터도 철저해요. 방음이 잘 되어 있어요, 하지만 결로 현상이 있어요. 여름에는 쾌적해요. 주차장은 좁고 항상 자리가 있어요. 창문은 작고 소음이 잘 차단돼요.",2025-03-23 16:10:01,user_7599,쓰리룸,3,102,0
"도시형생활주택이 따뜻고 인터넷도 청결한 편이에요. 환기가 잘 돼요, 그래도 곰팡이가 잘 생겨요 점이 좀 아쉬워요. 겨울에는 쾌적해요. 창문은 적당한 크기고 뷰가 좋아요. 방은 적당한 크기고 시원해요.",2025-04-01 15:14:01,user_8308,오피스텔,4,111,0
"따뜻은 원룸입니다. 수도가 엉망고, 난방이 잘 돼요. 단점은 주변에 편의 시설이 적어요입니다. 택배 보관은 불편해요. 여름에는 시원해요. 화장실은 작고 환기가 잘 돼요. 복도는 적당한 크기고 깨끗해요.",2025-04-05 08:51:01,user_3989,오피스텔,4,112,0
"불만족스럽은 원룸입니다. 수도가 지저분고, 난방이 잘 돼요. 단점은 주차 공간이 부족해요입니다. 이웃들은 무관심해요. 택배 보관은 편리해요. 주차장은 좁고 주차하기 편해요. 사엌은 작고 사용하기 편해요.",2025-04-13 18:10:01,user_2682,아파트,4,113,0
"쓰리룸 나쁘한 편이에요.  난방 부정확게 관리되고 있어요.  주변 시설이 잘 갖춰져 있어요.  다만 소음이 심해요 점은 아쉽습니다.  몇자를쓰라는겨,,ㄴㅇ란ㅇ 택배 보관은 편리해요.  복도는 좁고 안전해요.  방은 넓고 수납공간이 많아요.",2025-03-31 15:41:01,user_7788,쓰리룸,3,113,1
"쾌적은 투룸입니다. 주차장가 철저고, 난방이 잘 돼요. 단점은 단열이 잘 안돼자입니다. 방은 작고 채광이 좋아요. 주차장은 적당한 크기고 주차하기 편해요. 이웃들은 조용해요. 택배 보관은 불편해요.",2025-03-27 10:35:01,user_9905,도시형생활주택,3,110,0
다세대주택 시끄럽한 편이에요.  수도 신속게 관리되고 있어요.  관리가 잘 되고 있어요.  다만 방이 좁아요 점은 아쉽습니다.  진짤ㄴㅇ쓰기 시랃ㅇ다아아하아 주차장은 좁고 항상 자리가 있어요.  관리인은 불친절해요.  여름에는 쾌적해요.,2025-04-04 09:35:01,user_4054,빌라,3,110,1
"다세대주택이 조용고 난방도 잘한 편이에타.  교통이 편리해요, 그래도 햇빛이 잘 안 들어와요 점이 좀 아쉬워요.  화장실은 적당한 크기고 수압이 좋아요.  아무거나 적는 중이에요ㅋㅋㅋㅋㅋㅋㅋ 관리인은 불친절해요.  부엌은 작고 수납공간이 많아요.",2025-03-22 08:01:01,user_5560,원룸,4,113,1
쓰리룸 시끄럽한 편이에요. CCTV 친절게 관리되고 있어요. 난방이 잘 돼요. 다만 주차 공간이 부족해요 점은 아쉽습니다. 창문은 크고 환기가 잘 돼요. 관리인은 책임감 있해요. 부엌은 작고 사용하기 편해요.,2025-04-06 12:31:01,user_6057,도시형생활주택,3,116,0
"이 투룸은 괜찮고 관리실도 잘해요. 채광이 좋아요, 하지만 단열이 잘 안돼요. 부엌은 넓고 사용하기 편해요. 화장실은 적당한 크기고 환기가 잘 돼요. 이웃들은 친절해요. 방은 작고 시원해요.",2025-04-12 13:42:01,user_9692,아파트,3,106,0
"여기 살면서 좋은 점은 주변 시설이 잘 갖춰져 있어요이고, 아쉬운 점은 햇빛이 잘 안 들어와요예요. 전반적으로 나쁘은 원룸입니다. 여름에는 시원해요. 택배 보관은 안전해요. 주차장은 좁고 안전해요.",2025-04-10 13:36:01,user_1734,오피스텔,3,110,0
"쓰리룸이 쾌적고 택배함도 불결한 편이에요. 난방이 잘 돼요, 그래도 엘리베이터가 느려요 점이 좀 아쉬워요. 창문은 작고 환기가 잘 돼요. 화장실은 작고 수압이 좋아요. 여름에는 불쾌해요.",2025-04-02 11:43:01,user_3056,다세대주택,4,104,0
"빌라이 최악고 택배함도 깔끔한 편이에요. 방음이 잘 되어 있어요, 그래도 주차 공간이 부족해요 점이 좀 아쉬워요. 화장실은 적당한 크기고 온수가 잘 나와요. 관리인은 친절해요. 택배 보관은 걱정해요.",2025-03-20 13:34:01,user_2937,아파트,3,111,0
"여기 살면서 좋은 점은 채광이 좋아요이고, 아쉬운 점은 방이 좁아요예요. 전반적으로 쾌적은 원룸입니다. 복도는 넓고 조용해요. 방은 작고 채광이 좋아요. 관리인은 책임감 있해요. 창문은 작고 환기가 잘 돼요.",2025-04-16 12:56:01,user_8707,오피스텔,3,116,0
"빌라이 쾌적고 현관도 제대로한 편이에요. 주차 공간이 충분해요, 그래도 방이 좁아요 점이 좀 아쉬워요. 주차장은 적사한 크기고 항상 자리가 있어요. 부엌은 적당한 크기고 사용하기 편해요.",2025-04-02 20:31:01,user_3439,도시형생활주택,4,104,0
주택 불쾌한 편이에요. 경비실 엉망게 관리되고 있어요. 넓고 쾌적해요. 다만 주변에 편의 시설이 적어요 점은 아쉽습니다. 창문은 적당한 크기고 뷰가 좋아요. 택배 보관은 안전해요.,2025-04-11 15:11:01,user_7719,투룸,3,100,0
원룸 불만족스럽한 편이에요. 에어컨 잘게 관리되고 있어요. 방음이 잘 되어 있어요. 다만 관리비가 비싸요 점은 아쉽습니다. 창문은 적당한 크기고 환기가 잘 돼요. 주차장은 넓고 주차하기 편해요.,2025-03-27 11:35:01,user_9674,오피스텔,3,108,0
쓰리룸 별로한 편이에요.  주차장 친절게 관리되고 있어요.  방음이 잘 되어 있어요.  다만 결로 현상이 있어요 점은 아쉽습니다.  100자를 써야해서 아무말 적음 화장실은 작고 수압이 좋아요.  방은 넓고 ㅡㅡ  따뜻해요.  여름에는 시원해요.,2025-03-19 09:56:01,user_1919,주택,5,109,1
"좋은 오피스텔입니다.  주차장가 철저고, 채광이 좋아요.  단점은 햇빛이 잘 안 들어와요입니다.  주차장은 좁고 밝아요.  이 정도면 충분할까요? 방은 적당한 크기고 수납공간이 많아요.  화장실은 작고 온수가 잘 나와요.",2025-04-03 19:43:01,user_4692,원룸,2,105,1
"오피스텔이 최악고 난방도 친절한 편이에요. 넓고 쾌적해요, 그래도 주차 공간이 부족해요 점이 좀 아쉬워요. 관리인은 친절해요. 화장실은 넓고 환기가 잘 돼요. 방은 적당한 크기고 따뜻해요.",2025-04-16 08:17:01,user_3346,빌라,3,105,0
"이 아파트은 괜찮고 현관도 제대로해요. 교통이 편리해요, 하지만 방이 좁아요. 이웃들은 조용해요. 화장실은 넓고 온수가 잘 나와요. 택배 보관은 걱정해요. 겨울에는 불쾌해요. 복도는 좁고 깨끗해요.",2025-03-29 10:43:01,user_3601,원룸,3,110,0
"투룸이 적당고 전기도 청결한 편이에요.  관리가 잘 되고 있어요, 그래도 방이 좁아요 점이 좀 아쉬워요.  택배 보관은 걱정해요.  여름에는 쾌적해요.  가나다라마바사아자차카타파하 관리인은 불친절해요.  방은 작고 채광이 좋아요.",2025-04-08 10:31:01,user_4921,투룸,3,108,1
투룸 쾌적한 편이에요. 에어컨 잘게 관리되고 있어요. 주변 시설이 잘 갖춰져 있어요. 다만 주차 공간이 부족해요 점은 아쉽습니다. 부엌은 넓고 수납공간이 많아요. 복도는 적당한 크기고 밝아요.,2025-03-22 16:44:01,user_9753,단독주택,2,107,0
"따뜻은 쓰리룸입니다. 경비실가 느리고, 주변 시설이 잘 갖춰져 있어요. 단점은 곰팡이가 잘 생겨요입니다. 여름에는 불쾌해요. 주차장은 라고 안전해요. 택배 보관은 편리해요. 복도는 적당한 크기고 안전해요.",2025-04-08 22:15:01,user_3077,아파트,4,114,0
"이 도시형생활주택은 적당고 에어컨도 친절해요. 난방이 잘 돼요, 하지만 소음이 심해요. 주차장은 넓고 항상 자리가 있어요. 이웃들은 조용해요. 방은 작고 채광이 좋아요. 부엌은 적당한 크기고 깨끗해요.",2025-04-05 09:39:01,user_8740,빌라,3,112,0
"여기 살면서 좋은 점은 주변 시설이 잘 갖춰져 있어요이고,차아쉬운 점은 곰팡이가 잘 생겨요예요. 전반적으로 괜찮은 빌라입니다. 이웃들은 조용해요. 여름에는 시원해요. 창문은 크고 환기가 잘 돼요.",2025-03-25 17:00:01,user_7035,투룸,4,109,0
오피스텔 쾌적한 편이에요.  전기 철저게 관리되고 있어요.  방음이 잘 되어다있어요.  다만 소음이 심해요 점은 아쉽습니다.  동해물과 백두산이 마르고 닳도록 이웃들은 무관심해요.  창문은 작고 소음이 잘 차단돼요.  ㅋㅋㅋㅋ  방은 넓고 시원해요.,2025-03-23 14:17:01,user_8000,아파트,5,109,1
아파트 불만족스럽한 편이에요. 수도 친절게 관리되고 있어요. 주차 공간이 충분해요. 다만 관리비가 비싸요 점은 아쉽습니다. 화장실은 넓고 깨끗해요. 창문은 적당한 크기고 뷰가 좋아요.,2025-04-12 15:50:01,user_7563,원룸,4,102,0
"오피스텔이 훌륭고 현관도 깔끔한 편이에요.  주변 시설이 잘 갖춰져 있어요, 그래도 단열이 잘 안돼요 점이 좀 아쉬워요.  겨울에는 춥해요.  100자 이상 작성하라해서 적는중 방은 작고 채광이 좋아요.  부엌은 넓고 수납공간이 많아요.",2025-04-07 21:02:01,user_1639,원룸,2,109,1
"여기 살면서 좋은 점은 주차 공간이 충분해요이고, 아쉬운 점은 단열이 잘 안돼요예요. 전반적으로 적당은 다세대주택입니다. 택배 보관은 불편해요. 관리인은 친절해요. 창문은 크고 소음이 잘 차단돼요.",2025-03-22 18:24:01,user_8016,아파트,3,110,0
"따뜻은 쓰리룸입니다. 경비실가 부정확고, 환기가 잘 돼요. 단점은 엘리베이터가 느려요입니다. 창문은 작고 환기가 잘 돼요. 겨울에는 따뜻해요. 관리인은 무책임해요. 주차장은 넓고 안전해요.",2025-04-06 12:44:01,user_1698,투룸,4,105,0
"춥마 원룸입니다. 경비실가 철저고, 방음이 잘 되어 있어요. 단점은 주변에 편의 시설이 적어요입니다. 이웃들은 조용해요. 여름에는 덥해요. 주차장은 적당한 크기고 안전해요. 복도는 좁고 깨끗해요.",2025-03-31 12:55:01,user_1127,원룸,3,109,0
"조용은 주택입니다. 인터넷가 깔끔고, 주차 공간이 충분해요. 단점은 햇빛이 잘 안 들어와요입니다. 관리인은 친절해요. 복도는 적당한 크기고 조용해요. 이웃들은 무관심해요. 화장실은 적당한 크기고 환기가 잘 돼요.",2025-04-10 17:04:01,user_5613,단독주택,4,118,0
"이 원룸은 만족스럽고 난방도 정확해요. 난방이 잘 돼요, 하지만 방이 좁아요. 부엌은 적당한 크기고 환기가 잘 돼요. 택배 보관은 편리해요. 화장실은 넓고 수압이 좋아요. 방은 적당한 크기고 수납공간이 많아요.",2025-04-08 22:58:01,user_5710,아파트,3,117,0
"투룸이 나쁘고 택배함도 제대로한 편이에요. 교통이 편리해요, 그래도 곰팡이가 잘 생겨요 점이 좀 아쉬워요. 주차장은 적당한 크기고 밝아요. 택배 보관은 불편해요. 창문은 크고 뷰가 좋아요.",2025-03-20 22:49:01,user_3402,쓰리룸,4,105,0
"주택이 조용고 경비실도 친절한 편이에요. 주차 공간이 충분해요, 그래도 결로 현상이 있어요 점이 좀 아쉬워요. 방은 넓고 수납공간이 많아요. 이웃들은 무관심해요. 창문은 적당한 크기고 뷰가 좋아요.",2025-04-02 14:39:01,user_8822,쓰리룸,3,110,0
"좋은 다세대주택입니다.  택배함가 신속고, 교통이 편리해요.  단점은 관리비가 비싸요입니다.  겨울에는 불쾌해요.  쓸말이 없어요ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 복도는 넓고 안전해요.  화장실은 넓고 수압이 좋아요.  부엌은 작고 환기가 잘 돼요.",2025-04-03 14:18:01,user_9301,쓰리룸,3,107,1
"여기 살면서 좋은 점은 넓고 쾌적해요이고, 아쉬운 점은 소음이 심해요예요. 전반적으로 불쾌은 도시형생활주택입니다. 여름에는 덥해요. 복도는 좁고 밝아요. 창문은 적당한 크기고 뷰가 좋아요.",2025-03-25 16:57:01,user_2975,주택,3,105,0
"이 오피스텔은 쾌적고 주차장도 잘해요. 채광이 좋아요, 하지만 엘리베이터가 느려요. 창문은 크고 환기가 잘 돼요. 겨울에는 따뜻해요. 방은 적당한 크기고 채광이 좋아요. 주차장은 넓고 항상 자리가 있어요.",2025-03-30 20:14:01,user_6296,단독주택,2,114,0
"여기 살면서 좋은 점은 관리가 잘 되고 있어요이고, 아쉬운 점은 주변에 편의 시설이 적어요예요.  전반적으로 괜찮은 오피스텔입니다.  겨울에는 따뜻해요.  동해물과 백두산이 마르고 닳도록 부엌은 작고 사용하기 편해요.",2025-03-29 13:57:01,user_5041,도시형생활주택,3,100,1
"쓰리룸 쾌적한 편이에요.  주차장 철저게 관리되고 있어요.  ,,,,,  넓고 쾌적해요.  다만 햇빛이 잘 안 들어와요 점은 아쉽습니다.  글자수 채우기용 텍스트 택배 보관은 안전해요.  겨울에는 쾌적해요.  주차장은 넓고 주차하기 편해요.",2025-04-12 16:34:01,user_4891,원룸,3,108,1
"쾌적은 원룸입니다. CCTV가 친절고, 환기가 잘 돼요. 단점은 곰팡이가 잘 생겨요입니다. 방은 넓고 시원해요. 여름에는 쾌적해요. 택배 보관은 걱정해요. 창문은 작고 소음이 잘 차단돼요.",2025-04-05 12:52:01,user_3180,주택,2,105,0
주택 훌륭한 편이에요. 인터폰 엉망게 관리되고 있어요. 주차 공간이 충분해요. 다만 방이 좁아요 점은 아쉽습니다. 택배 보관은 불편해요. 창문은 크고 뷰가 좋아요. 겨울에는 따뜻해요.,2025-04-11 21:13:01,user_3883,원룸,2,102,0
오피스텔 따뜻한 편이에요. 경비실 친절게 관리되고 있어요. 채광이 좋아요. 다만 관리비가 비싸요 점은 아쉽습니다. 창문은 작고 뷰가 좋아요. 방은 넓고 수납공간이 많아요. 복도는 좁고 조용해요.,2025-03-26 18:51:01,user_8569,빌라,3,108,0
"불쾌은 오피스텔입니다.  전기가 깔끔고, 주차 공간이 충분해요.  단점은 주변에 편의 시설이 적어요입니다.  여름에는 쾌적해요.  더 적을 내용이 없어요 화장실은 넓고 환기가 잘 돼요.  부엌은 적당한 크기고 사용하기 편해요.",2025-03-27 13:20:01,user_3180,단독주택,2,108,1
오피스텔 불만족스럽한 편이에요. 가스 청결게 관리되고 있어요. 방음이 잘 되어 있어요. 다만 곰팡이가 잘 생겨요 점은 아쉽습니다. 화장실은 넓고 환기가 잘 돼요. 겨울에는 춥해요.,2025-03-23 08:38:01,user_8169,빌라,4,100,0
원룸 불만족스럽한 편이에요. 관리실 신속게 관리되고 있어요. 방음이 잘 되어 있어요. 다만 주변에 편의 시설이 적어요 점은 아쉽습니다. 겨울에는 불쾌해요. 택배 보관은 편리해요. 복도는 좁고 깨끗해요.,2025-04-04 13:10:01,user_2328,오피스텔,4,112,0
"시끄럽은 투룸입니다. 인터폰가 지저분고, 관리가 잘 되고 있어요. 단점은 곰팡이가 잘 생겨요입니다. 이웃들은 친절해요. 화장실은 넓고 온수가 잘 나와요. 복도는 좁고 밝아요. 창문은 작고 소음이 잘 차단돼요.",2025-04-16 16:01:01,user_8139,도시형생활주택,3,116,0
"빌라이 만족스럽고 전기도 청결한 편이에요. 방음이 잘 되어 있어요, 그래도 단열이 잘 안돼요 점이 좀 아쉬워요. 창문은 크고 채광이 좋아요. 주차장은 좁고 밝아요. 여름에는 덥해요.",2025-03-29 13:32:01,user_4710,주택,3,101,0
투룸 쾌적한 편이에요.  관리실 허술게 관리되고 있어요.  보안이 철저해요.  다만 곰팡이가 잘 생겨요 점은 아쉽습니다.  더이상 쓸말이 없네요 글자수 채우기 방차 작고 수납공간이 많아요.  택배 보관은 불편해요.  주차장은 좁고 밝아요.,2025-04-05 18:24:01,user_7736,쓰리룸,5,107,1
빌라 시끄럽한 편이에요. 택배함 철저게 관리되고 있어요. 주차 공간이 충분해요. 다만 소음이 심해요 점은 아쉽습니다. 관리인은 불친절해요. 주차장은 넓고 안전해요. 이웃들은 친절해요.,2025-04-08 10:01:01,user_6017,주택,5,102,0
도시형생활주택 나쁘한 편이에요. 경비실 허술게 관리되고 있어요. 난방이 잘 돼요. 다만 관리비가 비싸요 점은 아쉽습니다. 택배 보관은 안전해요. 창문은 크고 환기가 잘 돼요. 겨울에는 불쾌해요.,2025-03-30 10:21:01,user_4567,원룸,4,108,0
"여기 살면서 좋은 점은 주변 시설이 잘 갖춰져 있어요이고, 아쉬운 점은 햇빛이 잘 안 들어와요예요. 전반적으로 적당은 투룸입니다. 관리인은 무책임해요. 방은 적당한 크기고 시원해요.",2025-03-26 12:45:01,user_6605,쓰리룸,3,101,0
"여기 살면서 좋은 점은 보안이 철저해요이고, 아쉬운 점은 엘리베이터가 느려요예요. 전반하으로 따뜻은 단독주택입니다. 화장실은 적당한 크기고 수압이 좋아요. 방은 넓고 수납공간이 많아요.",2025-03-28 15:06:01,user_6695,주택,2,103,0
"여기 살면서 좋은 점은 환기가 잘 돼요이고, 아쉬운 점은 방이 좁아요예요. 전반적으로 괜찮은 오피스텔입니다. 겨울에는 따뜻해요. 여름에는 덥해요. 화장실은 적당한 크기고 깨끗해요.",2025-03-23 20:17:01,user_2680,빌라,4,100,0
쓰리룸 최악한 편이에요. CCTV 청결게 관리되고 있어요. 교통이 편리해요. 다만 소음이 심해요 점은 아쉽습니다. 이웃들은 친절해요. 화장실은 적당한 크기고 깨끗해요. 주차장은 넓고 안전해요.,2025-03-20 15:06:01,user_1300,단독주택,3,107,0
"여기 살면서 좋은 점은 관리가 잘 되고 있어요이고, 아쉬운 점은 단열이 잘 안돼요예요. 전반적으로 조용은 빌라입니다. 화장실은 넓고 깨끗해요. 방은 작고 수납공간이 많아요. 창문은 크고 뷰가 좋아요.",2025-04-05 15:46:01,user_3154,원룸,3,111,0
오피스텔 조용한 편이에요. 현관 부정확게 관리되고 있어요. 난방이 잘 돼요. 다만 결로 현상이 있어요 점은 아쉽습니다. 이웃들은 무관심해요. 부엌은 작고 깨끗해요. 주차장은 넓고 주차하기 편해요.,2025-04-06 09:38:01,user_8217,오피스텔,3,109,0
오피스텔 최악한 편이에요.  수도 허술게 관리되고 있어요.  채광이 좋아요.  다만 주변에 편의 시설이 적어요 점은 아쉽습니다.  리뷰쓰기 귀찮은데 어쩔수없네요 복도는 적당한 크기고 조용해요.  이웃들은 친절해요.  택배 보관은 걱정해요.,2025-03-29 21:03:01,user_6164,오피스텔,3,110,1
"여기 살면서 좋은 점은 채광이 좋아요이고, 아쉬운 점은 엘리베이터가 느려요예요. 전반적으로 불쾌은 주택입니다. 여름에는 시원해요. 관리인은 책임감 있해요. 이웃들은 친절해요. 택배 보관은 안전해요.",2025-03-21 10:24:01,user_7651,빌라,3,110,0
"다세대주택이 나쁘고 엘리베이터도 깔끔한 편이에요.   ;;; 채광이 좋아요, 그래도 엘리베이터가 느려요 점이 좀 아쉬워요.  화장실은 작고 수압이 좋아요.  쓸말이 없어요ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 방은 작고 채광이 좋아요.  창문은 크고 소음이 잘 차단돼요.",2025-03-21 21:49:01,user_3961,오피스텔,3,113,1
"괜찮은 주택입니다. 인터폰가 불결고, 넓고 쾌적해요. 단점은 소음이 심해요입니다. 주차장은 넓고 안전해요. 겨울에는 따뜻해요. 여름에는 쾌적해요. 방은 적당한 크기고 수납공간이 많아요.",2025-04-12 08:54:01,user_6646,도시형생활주택,3,103,0
"여기 살면서 좋은 점은 주변 시설이 잘 갖춰져 있어요이고, 아쉬운 점은 엘리베이터가 느려요예요. 전반적으로 따뜻은 쓰리룸입니다. 방은 작고 채광이 좋아요. 부엌은 적당한 크기고 사용하기 편해요.",2025-03-21 18:58:01,user_4196,도시형생활주택,3,108,0
"이 쓰리룸은 조용고 인터넷도 친절해요. 넓고 쾌적해요, 하지만 방이 좁아요. 창문은 작고 채광이 좋아요. 여름에는 불쾌해요. 이웃들은 친절해요. 복도는 적당한 크기고 안전해요. 택배 보관은 불편해요.",2025-04-04 15:46:01,user_8909,아파트,3,111,0
"여기  !!!! 살면서 좋은 점은 방음이 잘 되어 있어요이고, 아쉬운 점은 햇빛이 잘 안 들어와요예요.  전반적으로 훌륭은 빌라입니다.  주차장은 넓고 항상 자리가 있어요.  ㄴㅇ란어쩌구저쩌구 여름에는 시원해요.  이웃들은 무관심해요.",2025-04-11 19:57:01,user_3035,다세대주택,4,111,1
다세대주택 괜찮한 편이에요. 전기 신속게 관리되고 있어요. 주차 공간이 충분해요. 다만 햇빛이 잘 안 들어와요 점은 아쉽습니다. 복도는 적당한 크기고 조용해요. 화장실은 적당한 크기고 온수가 잘 나와요.,2025-03-28 11:32:01,user_8339,주택,2,113,0
"이 빌라은 쾌적고 CCTV도 지저분해요다 난방이 잘 돼요, 하지만 방이 좁아요. 방은 작고 수납공간이 많아요. 부엌은 넓고 수납공간이 많아요. 관리인은 불친절해요. 창문은 작고 뷰가 좋아요.",2025-04-13 14:57:01,user_3047,도시형생활주택,3,106,0
"여기 살면서 좋은 점은 환기가 잘 돼요이고, 아쉬운 점은 주차 공간이 부족해요예요. 전반적으로 시끄럽은 원룸입니다. 이웃들은 조용해요. 택배 보관은 불편해요. 겨울에는 춥해요. 복도는 좁고 안전해요.",2025-04-14 19:13:01,user_7604,투룸,3,111,0
"따뜻은 오피스텔입니다. 수도가 철저고, 넓고 쾌적해요. 단점은 단열이 잘 안돼요입니다. 택배 보관은 불편해요. 주차장은 좁고 주차하기 편해요. 복도는 적당한 크기고 조용해요. 화장실은 작고 깨끗해요.",2025-04-14 14:45:01,user_7879,빌라,4,111,0
"여기 살면서 좋은 점은 교통이 편리해요이고, 아쉬운 점은 햇빛이 잘 안 들어와요예요. 전반적으로 나쁘은 빌라입니다. 창문은 작고 채광이 좋아요. 관리인은 친절해요. 택배 보관은 안전해요.",2025-04-07 22:27:01,user_6743,주택,5,104,0
"좋은 주택입니다. 엘리베이터가 엉망고, 관리가 잘 되고 있어요. 단점은 햇빛이 잘 안 들어와요입니다. 부엌은 작고 환기가 잘 돼요. 방은 넓고 시원해요. 관리인은 무책임해요. 주차장은 넓고 주차하기 편해요.",2025-04-14 10:33:01,user_4648,단독주택,4,115,0
"투룸이 별로고 엘리베이터도 잘한 편이에요. 주차 공간이 충분해요, 그래도 결로 현상이 있어요 점이 좀 아쉬워요. 방은 넓고 수납공간이 많아요. 겨울에는 따뜻해요. 택배 보관은 안전해요.",2025-04-10 22:04:01,user_9137,다세대주택,3,103,0
"쾌적은 다세대주택입니다. 인터폰가 친절고, 넓고 쾌적해요. 단점은 엘리베이터가 느려요입니다. 이웃들은 시끄럽해요. 겨울에는 따뜻해요. 부엌은 넓고 사용하기 편해요. 여름에는 시원해요.",2025-03-23 11:01:01,user_5695,오피스텔,2,102,0
단독주택 괜찮한 편이에요. 관리실 신속게 관리되고 있어요. 관리가 잘 되고 있어요. 다만 햇빛이 잘 안 들어와요 점은 아쉽습니다. 여름에는 시원해요. 방은 넓고 시원해요. 창문은 작고 채광이 좋아요.,2025-03-18 17:22:01,user_3131,오피스텔,4,111,0
"여기 살면서 좋은 점은 난방이 잘 돼요이고, 아쉬운 점은 주차 공간이 부족해요예요. 전반적으로 훌륭은 오피스텔입니다. 부엌은 작고 수납공간이 많아요. 방은 작고 수납공간이 많아요.",2025-03-24 11:55:01,user_6307,도시형생활주택,5,100,0
주택 조용한 편이에요. 전기 불친절게 관리되고 있어요. 채광이 좋아요. 다만 주차 공간이 부족해요 점은 아쉽습니다. 이웃들은 조용해요. 복도는 좁고 밝아요. 관리인은 책임감 있해요.,2025-04-14 09:27:01,user_2407,빌라,4,101,0
"여기 살면서 좋은 점은 넓고 쾌적해요이고, 아쉬운 점은 주변에 편의 시설이 적어요예요.  전반적으로 조용은 단독주택입니다.  주차장은 넓고 밝아요.  리뷰쓰기 귀찮은데 어쩔수없네요 부엌은 작고차환기가 잘 돼요.  겨울에는 쾌적해요.",2025-03-21 15:36:01,user_1910,오피스텔,3,108,1
"여기 살면서 좋은 점은 넓고 쾌적해요이고, 아쉬운 점은 소음이 심해요예요. 전반적으로 시끄럽은 단독주택입니다. 이웃들은 친절해요. 겨울에는 쾌적해요. 창문은 적당한 크기고 뷰가 좋아요.",2025-03-25 11:12:01,user_5920,아파트,1,103,0
"여기자살면서 좋은 점은 채광이 좋아요이고, 아쉬운 점은 곰팡이가 잘 생겨요예요.  전반적으로 훌륭은 아파트입니다.  화장실은 넓고 깨끗해요.  ㄴㅇ란어쩌구저쩌구 복도는 넓고 안전해요.  관리인은 책임감 있해요.",2025-03-28 13:53:01,user_6301,투룸,4,103,1
"좋은 단독주택입니다. 수도가 정확고, 방음이 잘 되어 있어요. 단점은 방이 좁아요입니다. 창문은 크고 채광이 좋아요. 관리인은 무책임해요. 화장실은 넓고 수압이 좋아요. 여름에는 불쾌해요.",2025-03-19 19:31:01,user_7082,주택,4,105,0
"여기 살면서 좋은 점은 방음이 잘 되어 있어요이고, 아쉬운 점은 결로 현상이 있어요예요.  전반적으로사적당은 아파트입니다.  복도는 넓고 밝아요. ㅡㅡ   몇자를쓰라는겨,,ㄴㅇ란ㅇ 부엌은 적당한 크기고 사용하기 편해요.",2025-04-03 11:49:01,user_9453,쓰리룸,4,101,1
"단독주택이 불쾌고 현관도 허술한 편이에요.  방음이 잘 되어 있어요, 그래도 햇빛이 잘 안 들어와요 점이 좀 아쉬워요.  관리인은 친절해요.  100자 이상 작성하라해서 적는중 겨울에는 불쾌해요.  화장실은 적당한 크기고 수압이 좋아요.",2025-03-31 21:44:01,user_7517,도시형생활주택,3,109,1
